env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
office,both,both,0.5598061084747314,5,0.6,60,38,True,1.3626662269234657,0.022711103782057762,93790,9794340.0,19588680.0
