env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
corridor,rss,gcn,1.643161654472351,4,0.6,60,20,True,0.5329296737909317,0.008882161229848862,19221,3859560.0,7719120.0
