env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
building,both,both,0.6602432727813721,13,0.6,120,38,True,2.5374140962958336,0.021145117469131947,93934,33503880.0,67007760.0
