env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
office,rss,both,1.2032262086868286,5,0.6,60,20,True,1.3431577198207378,0.0223859619970123,90910,8930340.0,17860680.0
