env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
building,rss,tcn,1.8500860929489136,13,0.6,120,20,True,1.1552388779819012,0.009626990649849176,81006,13336200.0,26672400.0
