env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
office,rss,tcn,1.4355005025863647,5,0.6,60,20,True,0.8858810365200043,0.01476468394200007,80862,5915940.0,11831880.0
