env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
corridor,rtt,tcn,0.7728923559188843,4,0.6,60,20,True,0.8953272923827171,0.014922121539711952,80853,5789160.0,11578320.0
