env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
corridor,rss,gcn,1.8666704893112183,4,0.6,60,20,True,0.5121598765254021,0.008535997942090034,19221,3859560.0,7719120.0
