env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
corridor,rss,tcn,1.9525651931762695,4,0.6,60,20,True,0.8762241527438164,0.014603735879063606,80853,5789160.0,11578320.0
