env,feature_mode,model_type,rf_rmse,N_AP,grid_m,T_used,feat_dim,causal,cpu_ms_per_seq,cpu_ms_per_scan,params,macs,flops
building,both,gcn,0.877214789390564,13,0.6,120,38,True,1.6435418277978897,0.013696181898315748,21102,26589960.0,53179920.0
